pid,meta_class,meta_town_code,meta_nbhd,meta_certified_est_bldg,meta_certified_est_land,meta_cdu,meta_deed_type,char_hd_sf,char_age,char_apts,char_ext_wall,char_roof_cnst,char_rooms,char_beds,char_bsmt,char_bsmt_fin,char_heat,char_oheat,char_air,char_frpl,char_attic_type,char_fbath,char_hbath,char_tp_plan,char_tp_dsgn,char_cnst_qlty,char_site,char_gar1_size,char_gar1_cnst,char_gar1_att,char_gar1_area,char_ot_impr,char_bldg_sf,char_repair_cnd,char_use,char_type_resd,char_attic_fnsh,char_renovation,char_porch,geo_property_city,geo_property_zip,geo_tract_pop,geo_white_perc,geo_black_perc,geo_asian_perc,geo_his_perc,geo_other_perc,geo_fips,geo_municipality,geo_ohare_noise,geo_floodplain,geo_fs_flood_factor,geo_fs_flood_risk_direction,geo_withinmr100,geo_withinmr101300,geo_school_elem_district,geo_school_hs_district,econ_tax_rate,econ_midincome,ind_large_home,ind_garage,ind_arms_length
2012,202,77,77013,128280,24880,NA,O,2928,60,NA,2,1,6,3,1,1,1,5,2,0,3,2,1,2,2,2,2,3,1,2,2,0,995,2,1,1,3,NA,NA,CHICAGO,60651,4487,0.014486293737463784,0.7243146868731892,0.015377757967461556,0.24582126142188546,0,14000,Chicago,0,0,1,0,0,0,BRUNSON,AUSTIN CCA HS,6.89,47875,FALSE,TRUE,TRUE
2013,295,32,32160,202440,8160,NA,W,2332,13,NA,3,1,6,3,1,3,1,5,1,0,3,2,1,2,1,2,2,3,2,1,2,0,2281,2,1,2,NA,NA,NA,MATTESON,60443,8115,0.08872458410351201,0.8853974121996303,0,0.0027110289587184227,0.046333949476278495,47540,Matteson,0,0,1,0,0,0,SCHOOL DISTRICT 159,RICH TOWNSHIP HIGH SCHOOL  227,18.737,92660,FALSE,TRUE,TRUE
2014,203,70,70111,73770,38400,NA,O,4800,101,NA,2,1,5,3,1,3,2,5,2,0,3,1,0,NA,NA,2,2,3,2,2,2,0,1234,2,1,1,NA,NA,NA,CHICAGO,60619,2707,0.007388252678241596,0.907277428888068,0,0.07092722571111933,0.028814185445142224,14000,Chicago,0,0,2,1,0,0,RUGGLES,BOWEN HS,6.88386464826358,39853,FALSE,TRUE,TRUE
2015,203,76,76060,94300,62500,NA,W,3125,112,NA,1,1,6,3,1,3,1,5,2,0,3,1,0,2,NA,2,2,3,1,2,2,0,1109,2,1,1,NA,NA,1,CHICAGO,60632,3784,0.0589323467230444,0.0029069767441860465,0.08535940803382663,0.8395877378435518,0.026427061310782242,14000,Chicago,0,0,6,1,0,0,BURROUGHS,KELLY HS,6.934,43667,FALSE,TRUE,TRUE
2016,211,76,76060,113810,125000,AV,W,6250,132,3,1,1,12,6,2,3,2,5,1,0,3,2,0,2,2,2,2,3,1,2,2,0,4072,2,2,2,NA,NA,NA,CHICAGO,60632,3784,0.0589323467230444,0.0029069767441860465,0.08535940803382663,0.8395877378435518,0.026427061310782242,14000,Chicago,0,0,5,0,0,0,CALMECA,KELLY HS,6.934,43667,FALSE,TRUE,TRUE
2017,203,11,11020,147360,36850,NA,W,3780,97,NA,3,1,7,3,1,3,1,5,2,0,1,1,0,NA,NA,2,2,3,1,2,2,0,1480,2,1,5,1,NA,1,BERWYN,60402,5758,0.2136158388329281,0.08666203542896839,0.023792983674887115,0.6646405001736714,0.022577283779089963,05573,Berwyn,0,0,1,0,0,0,SCHOOL DISTRICT 98,BERWYN CICERO STICKNEY HIGH SCHOOL 201,14.144,63814,FALSE,TRUE,TRUE
2018,202,72,72071,57360,30000,NA,W,3750,104,NA,2,1,6,3,1,3,1,5,2,0,3,1,0,NA,NA,2,2,7,NA,NA,NA,0,782,2,1,1,NA,NA,NA,CHICAGO,60629,5505,0.017620345140781108,0.15495004541326068,0.006539509536784741,0.8174386920980926,0.006902815622161671,14000,Chicago,0,0,1,0,0,0,CARSON,GAGE PARK HS,6.934,39398,FALSE,FALSE,TRUE
2019,202,30,30080,56370,189750,NA,W,34500,68,NA,3,1,4,2,1,3,1,5,2,1,3,1,0,NA,NA,2,2,2,1,1,2,0,794,2,1,1,NA,NA,NA,PALOS HEIGHTS,60463,4709,0.8549585899341686,0.033552771289021024,0,0.09386281588447654,0.03397748991293268,57381,Palos Heights,0,0,1,0,0,0,SCHOOL DISTRICT C C  118,CONSOLIDATED HIGH SCHOOL  230,10.101,83828,FALSE,TRUE,TRUE
2020,206,31,31091,453650,31530,NA,W,4852,131,NA,1,1,12,6,1,3,1,5,2,0,1,2,0,2,2,2,2,3,1,2,2,0,2306,2,2,2,3,NA,1,FOREST PARK,60130,4823,0.5034211071946921,0.3439767779390421,0.06323864814430852,0.05556707443499896,0.06759278457391665,26935,Forest Park,0,0,1,0,0,0,SCHOOL DISTRICT 91,PROVISO TOWNSHIP HIGH SCHOOL 209,12.075,52642,FALSE,TRUE,TRUE
2021,203,76,76060,137360,81900,NA,W,4095,132,NA,2,1,7,4,1,1,1,5,2,0,1,1,1,2,NA,2,2,3,1,2,2,0,1548,2,1,5,1,NA,2,CHICAGO,60608,3135,0.16810207336523125,6.379585326953748e-4,0.41658692185007973,0.4105263157894737,0.008293460925039872,14000,Chicago,0,0,6,1,0,0,GREENE,KELLY HS,6.89,44861,FALSE,TRUE,TRUE
2022,205,71,71180,264900,45310,NA,W,3125,138,NA,1,1,8,4,2,3,1,5,1,0,3,2,0,2,2,2,2,3,1,2,2,0,1584,2,1,2,NA,NA,NA,CHICAGO,60647,2149,0.15774778966961378,0.14937180083759888,0.020009306654257795,0.6612377850162866,0.023266635644485806,14000,Chicago,0,0,1,0,0,0,STOWE,CLEMENTE HS,6.884772382397572,55605,FALSE,TRUE,TRUE
2023,204,23,23150,223540,99860,GD,W,7989,83,NA,1,1,7,3,1,1,1,5,1,2,1,1,1,2,2,2,2,3,1,1,1,0,1805,2,1,5,1,NA,NA,WILMETTE,60091,4406,0.6128007262823423,0.014298683613254653,0.28892419428052657,0.052882433045846576,0.06218792555605992,82075,Wilmette,0,0,3,1,0,1,SCH DISTRICT 39,NEW TRIER TOWNSHIP HIGH SCHOOL  203,7.823,125404,FALSE,TRUE,TRUE
2024,203,39,39131,82410,60100,NA,W,12020,97,NA,2,1,6,3,1,3,1,5,2,0,3,1,0,2,2,2,2,3,1,2,2,0,1204,2,1,1,NA,NA,NA,BLUE ISLAND,60406,4669,0.4097237095737845,0.15378025273077747,0.008781323623902335,0.3947312058256586,0.05825658599271793,06704,Blue Island,0,0,1,0,0,0,SCHOOL DISTRICT 130,COMMUNITY HIGH SCHOOL  218,15.452,56331,FALSE,TRUE,TRUE
2025,234,34,34050,361580,142120,NA,W,14960,56,NA,3,1,7,4,3,1,1,5,1,2,3,3,1,2,2,2,2,3,2,1,2,190,2227,2,1,4,NA,NA,NA,RIVERSIDE,60546,3616,0.8426438053097345,0.011615044247787611,0.00995575221238938,0.12997787610619468,0.011615044247787611,64421,Riverside,0,0,1,0,0,0,SCHOOL DISTRICT 96,RIVERSIDE BROOKFIELD HIGH SCHOOL 208,12.07,125486,FALSE,TRUE,TRUE
2026,205,21,21053,206540,129920,AV,T,13676,97,NA,4,1,6,3,3,1,1,5,1,1,3,1,1,2,2,2,2,3,1,2,2,0,1600,2,1,2,NA,NA,1,RIVERSIDE,60546,4387,0.4511055390927741,0.05972190563027126,0.013904718486437201,0.4595395486665147,0.03145657624800547,64421,Riverside,0,0,6,0,0,0,SCHOOL DISTRICT 96,RIVERSIDE BROOKFIELD HIGH SCHOOL 208,12.03,55076,FALSE,TRUE,TRUE
2027,202,72,72120,42260,23980,NA,W,3690,112,NA,2,1,5,2,1,3,1,5,2,0,1,2,0,2,2,2,2,7,NA,NA,NA,0,883,2,1,1,3,NA,NA,CHICAGO,60636,2343,0.011096884336320957,0.7562953478446436,0,0.18651301749893298,0.09218950064020487,14000,Chicago,0,0,3,1,0,0,O'TOOLE,HARPER HS,6.873317191283292,26822,FALSE,FALSE,TRUE
2028,234,37,37021,94950,17550,NA,W,4680,49,NA,1,1,4,2,3,1,1,5,2,0,3,1,0,NA,NA,2,2,7,NA,NA,NA,0,1062,2,1,4,NA,NA,NA,DOLTON,60419,3828,0.024294670846394983,0.9503657262277951,0.003918495297805642,0.018808777429467086,0.002612330198537095,20292,Dolton,0,0,1,0,0,0,SCHOOL DISTRICT  148,THORNTON TOWNSHIP HIGH SCHOOL  205,30.059,53910,FALSE,FALSE,TRUE
2029,207,39,39080,215310,45480,NA,W,7581,56,NA,3,1,7,4,3,1,1,5,1,0,3,1,1,2,2,2,2,3,2,2,2,0,1786,2,1,2,NA,NA,NA,OAK LAWN,60453,3370,0.7326409495548961,0.05875370919881306,0.008011869436201781,0.19525222551928784,0.010682492581602374,54820,Oak Lawn,0,0,1,0,0,0,SCHOOL DISTRICT  123,COMMUNITY HIGH SCHOOL  218,13.148,64646,FALSE,TRUE,TRUE
2030,207,35,35040,234040,42590,AV,W,8968,47,NA,1,1,7,4,2,3,1,5,2,1,3,2,2,2,NA,2,2,3,1,1,1,0,1984,2,1,2,NA,NA,NA,SCHAUMBURG,60193,7135,0.6505956552207428,0.02102312543798178,0.1925718290119131,0.11548703573931325,0.020322354590049056,68003,Schaumburg,0,0,3,1,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,9.172189655172414,73136,FALSE,TRUE,TRUE
2031,206,23,23041,508120,126000,NA,T,7000,92,NA,2,1,8,4,1,1,2,5,2,1,2,2,1,NA,NA,2,2,1,1,2,2,0,2368,2,1,2,3,NA,NA,GLENCOE,60022,6421,0.8736956860302134,0.02055754555365208,0.03099205731194518,0.06930384675284224,0.010901728702694284,29652,Glencoe,0,0,1,0,0,0,SCH DISTRICT 35,NEW TRIER TOWNSHIP HIGH SCHOOL  203,8.481,194803,FALSE,TRUE,TRUE
2032,203,28,28040,80340,86480,NA,O,20350,66,NA,1,1,5,3,2,3,1,5,2,0,3,1,0,NA,NA,2,2,3,1,2,2,0,1008,2,1,1,NA,NA,NA,TINLEY PARK,60477,4246,0.7418747056052756,0,0.03320772491756948,0.22162034856335375,0.00659444182760245,75484,Tinley Park,0,0,1,0,0,0,SCHOOL DISTRICT  140,CONSOLIDATED HIGH SCHOOL  230,11.122,65720,FALSE,TRUE,TRUE
2033,202,70,70070,71180,45820,NA,W,4166,58,NA,2,1,5,3,4,3,1,5,2,0,3,1,0,NA,NA,2,2,3,1,2,2,0,890,2,1,1,NA,NA,NA,CHICAGO,60619,1939,0.01186178442496132,0.9664775657555441,0,0.021660649819494584,0,14000,Chicago,0,0,1,0,0,0,TANNER,HIRSCH HS,6.88386464826358,17292,FALSE,TRUE,TRUE
2034,203,10,10022,284900,54330,NA,T,7494,28,NA,1,4,4,2,3,3,1,5,1,1,3,2,0,2,NA,2,2,3,1,1,2,0,1529,2,1,1,NA,NA,NA,BARRINGTON,60010,7280,0.7271978021978022,0.0035714285714285713,0.18543956043956045,0.07486263736263736,0.017857142857142856,03844,Barrington,0,0,1,0,0,0,COMMUNITY UNIT SCHOOL DISTRICT 220,COMMUNITY UNIT SCHOOL DISTRICT 220,7.216,122931,FALSE,TRUE,TRUE
2035,203,12,12031,80250,18750,NA,W,7500,104,NA,1,1,6,3,1,3,1,5,2,0,2,1,0,2,NA,2,2,4,1,2,2,0,1327,2,1,1,3,NA,1,GLENWOOD,60425,4155,0.21997593261131168,0.6596871239470518,0.007220216606498195,0.08640192539109506,0.051504211793020456,30029,Glenwood,0,0,1,0,0,0,SCHOOL DISTRICT  167,BLOOM TOWNSHIP HIGH SCHOOL  206,18.647,74821,FALSE,TRUE,TRUE
2036,203,70,70220,83280,30000,NA,W,3750,59,NA,2,1,5,3,1,3,1,5,1,0,3,1,1,2,2,2,2,3,1,2,2,0,1152,2,1,1,NA,NA,NA,CHICAGO,60628,4355,0.0020665901262916187,0.9795637198622273,0.006199770378874856,0.0073478760045924225,0.009644087256027554,14000,Chicago,0,0,1,0,0,0,BENNETT,CORLISS HS,6.908,45273,FALSE,TRUE,TRUE
2037,204,30,30062,258380,84520,NA,T,10566,33,NA,2,1,7,4,1,3,1,5,2,1,3,2,1,2,NA,1,2,3,2,1,2,0,2451,2,1,1,NA,NA,NA,PALOS PARK,60464,5606,0.8480199785943632,0.01944345344273992,0.024081341419907244,0.08383874420264002,0.045843738851230824,NA,NA,0,0,1,0,0,0,SCHOOL DISTRICT C C  118,CONSOLIDATED HIGH SCHOOL  230,8.132,88750,FALSE,TRUE,TRUE
2038,295,18,18012,192440,14780,NA,W,1971,13,NA,1,1,7,2,3,3,1,5,1,1,3,2,1,2,2,2,2,3,1,1,2,0,1748,2,1,2,NA,NA,NA,BARTLETT,60103,3386,0.6893089190785587,0.04016538688718252,0.032486709982279975,0.21972829297105728,0.033372711163614885,04013,Bartlett,0,0,1,0,0,0,SCHOOL DISTRICT 46,SCHOOL DISTRICT 46,11.245,67907,FALSE,TRUE,TRUE
2039,211,71,71260,190520,46870,NA,W,3750,104,2,2,2,10,4,1,3,2,5,2,0,3,2,0,2,NA,2,2,3,1,2,2,0,2184,2,2,2,NA,NA,1,CHICAGO,60641,5624,0.1248221906116643,0.0215149359886202,0.013691322901849217,0.8280583214793741,0.018669985775248935,14000,Chicago,0,0,3,1,0,0,FALCONER,FOREMAN HS,6.894,59246,FALSE,TRUE,TRUE
2040,209,27,27020,831390,208270,NA,W,18513,122,NA,2,1,11,6,1,3,1,5,1,2,2,3,1,2,2,2,2,2,2,2,2,0,5976,2,1,2,1,NA,NA,OAK PARK,60302,3254,0.8027043638598648,0.05347264904732637,0.06760909649661954,0.030424093423478796,0.08819913952059004,54885,Oak Park,0,0,1,0,0,0,SCHOOL DISTRICT  97,CONSOLIDATED HIGH SCHOOL  200,13.157,187917,TRUE,TRUE,TRUE
2041,203,71,71101,184930,63430,NA,W,4375,114,NA,4,1,6,4,1,3,2,5,2,0,1,1,0,2,NA,2,2,7,NA,NA,NA,0,1430,2,1,5,1,NA,NA,CHICAGO,60641,7747,0.5843552342842391,0.006841357945010972,0.0715115528591713,0.3090228475538918,0.056538014715373695,14000,Chicago,0,0,1,0,0,0,PORTAGE PARK,SCHURZ HS,6.894,68157,FALSE,FALSE,TRUE
2042,202,72,72423,123190,42320,NA,W,4455,100,NA,1,1,5,3,3,1,2,5,2,1,3,1,0,NA,NA,2,2,7,NA,NA,NA,0,660,2,1,1,NA,NA,NA,CHICAGO,60655,3032,0.6101583113456465,0.3308047493403694,0,0.05903693931398417,0,14000,Chicago,0,0,6,-1,0,0,CLISSOLD,MORGAN PARK HS,6.908,88224,FALSE,FALSE,TRUE
2043,278,32,32224,226140,65760,NA,W,12526,15,NA,3,1,9,4,1,3,1,5,1,1,3,3,1,2,2,2,2,5,3,1,1,0,3195,2,1,2,NA,NA,NA,HOMEWOOD,60430,6246,0.4546910022414345,0.48158821645853345,0.006243996157540826,0.042747358309317966,0.027057316682676913,26571,Flossmoor,0,0,1,0,0,0,SCHOOL DISTRICT 161,HOMEWOOD FLOSSMOOR COMM HIGH SCHOOL  233,18.481,106079,FALSE,TRUE,TRUE
2044,203,38,38070,236100,51550,NA,W,8248,65,NA,2,1,5,3,1,3,1,5,1,1,3,1,1,2,2,2,2,3,1,2,2,0,1037,2,1,1,NA,NA,NA,ARLINGTON HEIGHTS,0-0,5945,0.9093355761143819,0.002186711522287637,0.04188393608074012,0.022708158116063918,0.04777123633305298,02154,Arlington Heights,0,0,4,0,0,0,SCHOOL DISTRICT 25,ARLINGTON HTS TWNSHP H S 214,9.004,130909,FALSE,TRUE,TRUE
2045,203,12,12021,74750,32190,NA,O,6777,57,NA,2,1,5,3,1,1,1,5,1,0,3,1,0,NA,NA,2,2,2,1,2,2,0,1088,2,1,1,NA,NA,NA,GLENWOOD,60425,4155,0.21997593261131168,0.6596871239470518,0.007220216606498195,0.08640192539109506,0.051504211793020456,30029,Glenwood,0,0,1,0,0,0,SCHOOL DISTRICT  167,HOMEWOOD FLOSSMOOR COMM HIGH SCHOOL  233,21.11,74821,FALSE,TRUE,TRUE
2046,234,39,39071,205250,50660,NA,T,7795,53,NA,2,1,6,3,3,1,1,5,1,1,3,2,1,2,2,2,2,3,2,1,2,0,2011,2,1,4,NA,NA,NA,OAK LAWN,60453,4607,0.5971347948773605,0.08291729976123291,0.031907966138484914,0.284566963316692,0.0034729759062296505,54820,Oak Lawn,0,0,1,0,0,0,SCHOOL DISTRICT  123,COMMUNITY HIGH SCHOOL  229,12.437,55662,FALSE,TRUE,TRUE
2047,278,25,25132,754370,122500,NA,W,10000,12,NA,4,1,9,4,1,3,1,5,1,1,3,4,1,2,2,2,2,5,4,1,1,0,3337,2,1,2,NA,NA,NA,GLENVIEW,60025,3431,0.8700087438064704,0.0034975225881667153,0.06820169046925095,0.010492567764500145,0.09559895074322355,29938,Glenview,0,0,1,0,0,0,SCHOOL DISTRICT C C 34,NORTHFIELD TOWNSHIP HIGH SCHOOL  225,7.153,149286,FALSE,TRUE,TRUE
2048,295,29,29050,230700,58070,NA,W,2581,17,NA,3,1,7,3,1,1,1,5,1,1,3,2,1,2,1,2,2,3,3,1,1,0,2200,2,1,2,NA,NA,NA,PALATINE,60067,7294,0.663421990677269,0.040855497669317245,0.13531669865642995,0.15204277488346588,0.014943789415958322,57225,Palatine,0,0,6,1,0,1,SCHOOL DISTRICT C C  15,PALATINE TOWNSHIP HIGH SCHOOL  211,9.835,65639,FALSE,TRUE,TRUE
2049,278,12,12022,143990,38850,NA,T,9714,52,NA,3,1,8,4,3,3,1,5,1,0,3,2,1,NA,NA,2,2,3,2,1,2,0,2048,2,1,2,NA,NA,NA,HOMEWOOD,60430,4663,0.3645721638430195,0.5294874544284796,0.007720351704911001,0.04439202230323826,0.09736221316748873,35879,Homewood,0,0,1,0,0,0,SCHOOL DISTRICT 153,HOMEWOOD FLOSSMOOR COMM HIGH SCHOOL  233,16.657,92630,FALSE,TRUE,TRUE
2050,211,77,77030,285150,70120,NA,W,2750,125,2,1,1,8,6,1,1,2,2,2,0,1,2,0,1,2,2,2,3,1,2,2,0,2058,2,2,2,3,NA,NA,CHICAGO,60647,2822,0.6158752657689582,0.05386250885896527,0.0705173635719348,0.24344436569808647,0.03260099220411056,14000,Chicago,0,0,8,1,0,0,GOETHE,CLEMENTE HS,6.915,64495,FALSE,TRUE,TRUE
2051,205,34,34020,300710,94500,NA,W,10800,95,NA,4,1,5,2,3,3,1,5,2,1,2,1,0,2,2,2,2,3,1,1,1,0,1520,2,1,2,3,NA,NA,RIVERSIDE,60546,3616,0.8426438053097345,0.011615044247787611,0.00995575221238938,0.12997787610619468,0.011615044247787611,64421,Riverside,0,0,1,0,0,0,SCHOOL DISTRICT 96,RIVERSIDE BROOKFIELD HIGH SCHOOL 208,12.07,125486,FALSE,TRUE,TRUE
2052,278,38,38056,427550,64780,NA,W,10365,53,NA,3,1,8,4,3,3,1,5,1,1,3,2,1,2,2,2,2,3,2,1,1,0,2558,1,1,2,NA,NA,NA,ARLINGTON HEIGHTS,60005,5739,0.9604460707440321,0.009583551141313817,0.02247778358599059,0.0027879421502003832,0.009409304756926294,02154,Arlington Heights,0,0,1,0,0,0,SCHOOL DISTRICT 25,ARLINGTON HTS TWNSHP H S 214,9.004,105114,FALSE,TRUE,TRUE
2053,203,21,21161,203360,75990,NA,T,10857,43,NA,3,1,7,3,1,1,1,5,1,1,3,2,0,2,NA,2,2,3,2,1,2,0,1350,2,1,1,NA,NA,NA,WILLOW SPRINGS,60480,7653,0.773030184241474,0.008493401280543577,0.05370442963543708,0.13354240167254672,0.05880047040376323,82049,Willow Springs,0,0,1,0,0,0,SCHOOL DISTRICT 107,LYONS TOWNSHIP HIGH SCHOOL  204,8.305,106317,FALSE,TRUE,TRUE
2054,203,24,24101,194340,110040,NA,W,11004,67,NA,2,1,6,4,3,1,1,5,1,0,3,2,1,2,2,2,2,3,3,2,2,0,1564,2,1,1,NA,NA,2,LINCOLNWOOD,60712,4052,0.6236426456071076,0,0.30009871668311944,0.06688055281342548,0.014313919052319843,43744,Lincolnwood,0,0,1,0,0,0,SCHOOL DISTRICT 74,COMMUNITY HIGH SCHOOL  219,8.872,105132,FALSE,TRUE,TRUE
2055,278,21,21082,563160,41870,NA,W,6700,21,NA,3,1,8,4,1,3,1,5,1,1,3,2,1,2,2,2,2,3,3,1,2,0,2754,2,1,2,NA,NA,NA,LA GRANGE,60525,3751,0.9480138629698747,0.011463609704078913,0.0021327645961077045,0.029858704345507865,0.017062116768861636,40767,La Grange,0,0,1,0,0,0,SCHOOL DISTRICT  105,LYONS TOWNSHIP HIGH SCHOOL  204,9.041,150273,FALSE,TRUE,TRUE
2056,203,12,12010,110060,32430,NA,W,7632,70,NA,2,1,6,3,1,3,1,5,2,1,1,1,1,2,NA,2,2,7,NA,NA,NA,0,1224,2,1,5,1,NA,NA,HOMEWOOD,60430,3989,0.635246929054901,0.24241664577588368,0.021057909250438708,0.07570819754324393,0.05114063675106543,35879,Homewood,0,0,1,0,0,0,SCHOOL DISTRICT 153,HOMEWOOD FLOSSMOOR COMM HIGH SCHOOL  233,16.657,77608,FALSE,FALSE,TRUE
2057,204,15,15072,127380,35240,NA,W,3810,98,NA,1,1,9,4,1,3,1,5,2,0,1,2,0,2,2,2,2,7,NA,NA,NA,0,1904,2,1,5,1,NA,NA,CICERO,60804,4916,0.04922701383238405,0.007323026851098454,0.0028478437754271765,0.9406021155410903,0,14351,Cicero,0,0,5,0,0,0,SCHOOL DISTRICT  99,BERWYN CICERO STICKNEY HIGH SCHOOL 201,16.981,44440,FALSE,FALSE,TRUE
2058,203,35,35040,176340,54240,NA,W,11421,58,NA,1,1,4,2,1,1,1,5,2,0,3,1,1,NA,NA,2,2,7,NA,NA,NA,0,1005,2,1,1,NA,NA,NA,SCHAUMBURG,60193,5223,0.6034845874018763,0.015316867700555237,0.15029676431169825,0.218648286425426,0.020103388856978748,68003,Schaumburg,0,0,1,0,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,9.172189655172414,80957,FALSE,FALSE,TRUE
2059,203,72,72121,48780,20310,NA,W,3125,57,NA,1,1,4,2,2,3,1,5,2,0,3,1,0,2,2,2,2,3,1,2,2,0,1040,2,1,1,NA,NA,NA,CHICAGO,60636,4064,0.007135826771653544,0.96998031496063,0,0.006643700787401575,0.03248031496062992,14000,Chicago,0,0,4,1,0,0,RANDOLPH,HARPER HS,6.873317191283292,43063,FALSE,TRUE,TRUE
2060,204,17,17042,715510,300960,NA,W,16720,65,NA,3,1,8,4,1,3,1,5,1,1,1,2,1,2,2,2,2,3,2,1,2,0,3099,2,1,5,1,NA,NA,EVANSTON,60201,3732,0.8279742765273312,0.029206859592711683,0.08440514469453377,0.03938906752411576,0.03804930332261522,24582,Evanston,0,0,1,0,0,1,SCHOOL DISTRICT C C  65,EVANSTON TOWNSHIP HIGH SCHOOL  202,8.105,134583,FALSE,TRUE,TRUE
2061,203,72,72330,57090,17050,NA,W,3100,90,NA,3,1,7,4,1,1,1,5,1,0,1,2,0,2,2,2,2,3,1,2,2,0,1550,2,1,6,1,NA,1,CHICAGO,60628,2720,0,0.9955882352941177,0,0.004411764705882353,0,14000,Chicago,0,0,1,0,0,0,"HUGHES, L",HARLAN HS,6.908,39787,FALSE,TRUE,TRUE
2062,295,32,32310,113460,9280,NA,W,2321,13,NA,3,1,5,2,1,3,1,5,1,0,3,1,1,2,2,2,2,1,2,1,2,0,1316,2,1,2,NA,NA,NA,RICHTON PARK,60471,4415,0.05889014722536806,0.8761041902604757,0.011551528878822197,0.0144960362400906,0.07587768969422423,63706,Richton Park,0,0,1,0,0,0,SCHOOL DISTRICT 159,RICH TOWNSHIP HIGH SCHOOL  227,19.051,86160,FALSE,TRUE,TRUE
2063,202,11,11050,168350,40630,NA,W,3780,64,NA,2,1,4,3,1,3,1,5,1,0,3,1,0,NA,NA,2,2,3,1,2,2,0,950,2,1,1,NA,NA,NA,BERWYN,60402,6762,0.18944099378881987,0.04406980183377699,0.022774327122153208,0.7278911564625851,0.028541851523217983,05573,Berwyn,0,0,1,0,0,0,SCHOOL DISTRICT  100,BERWYN CICERO STICKNEY HIGH SCHOOL 201,15.456,60687,FALSE,TRUE,TRUE
2064,234,13,13280,96540,30660,NA,W,6815,48,NA,3,1,6,3,3,1,1,5,1,0,3,1,1,2,NA,2,2,3,1,2,2,0,1125,2,1,4,NA,NA,NA,HOMEWOOD,60430,6919,0.14626391096979333,0.8170255817314641,0.013585778291660645,0.015464662523486054,0.013007660066483595,35879,Homewood,0,0,1,0,0,0,SCHOOL DISTRICT 153,HOMEWOOD FLOSSMOOR COMM HIGH SCHOOL  233,16.443,58531,FALSE,TRUE,TRUE
2065,203,30,30010,145410,59580,NA,W,10363,56,NA,3,1,5,3,1,1,1,5,1,0,3,1,1,NA,NA,2,2,3,3,1,2,0,1092,2,1,1,NA,NA,NA,HICKORY HILLS,60457,4123,0.8452583070579675,0.009459131700218287,0.015280135823429542,0.12442396313364056,0.005578462284744118,34514,Hickory Hills,0,0,8,0,0,0,SCHOOL DISTRICT  117,CONSOLIDATED HIGH SCHOOL  230,12.137,99306,FALSE,TRUE,TRUE
2066,205,22,22085,164020,62420,NA,W,6936,73,NA,2,1,7,3,3,3,1,5,2,0,3,1,1,2,NA,2,2,3,1,2,2,0,1420,2,1,2,NA,NA,NA,GLENVIEW,60025,4378,0.7800365463682046,0.007537688442211055,0.11717679305619004,0.07035175879396985,0.046368204659661946,29938,Glenview,0,0,1,0,0,1,SCHOOL DISTRICT C C 34,NORTHFIELD TOWNSHIP HIGH SCHOOL  225,7.164,83894,FALSE,TRUE,TRUE
2067,211,72,72070,104630,31680,NA,W,3728,97,2,2,1,8,4,1,3,2,5,2,0,3,2,0,2,2,2,2,7,NA,NA,NA,0,2116,2,2,2,NA,NA,NA,CHICAGO,60632,6829,0.05110557914775223,0.007907453507102065,0,0.9409869673451458,0,14000,Chicago,0,0,5,0,0,0,CARSON,KELLY HS,6.934,32683,FALSE,FALSE,TRUE
2068,203,72,72380,171210,37800,AV,T,3780,53,NA,2,1,5,3,1,3,1,2,2,0,3,1,1,2,NA,2,2,3,1,2,2,0,1225,2,1,1,NA,NA,NA,CHICAGO,60638,7157,0.3317032276093335,0.008802570909598994,0,0.650551907223697,0.010898421126170184,14000,Chicago,0,0,1,0,0,0,HALE,KENNEDY HS,6.934,68397,FALSE,TRUE,TRUE
2069,202,21,21091,70460,23250,AV,W,3720,90,NA,2,1,5,3,1,3,1,5,2,0,1,1,0,2,NA,2,2,3,1,2,2,0,980,2,1,1,3,NA,NA,SUMMIT,60501,5625,0.2273777777777778,0.008177777777777779,0.06648888888888889,0.6979555555555556,0,73638,Summit,0,0,1,0,0,0,SCHOOL DISTRICT  104,COMMUNITY HIGH SCHOOL  217,15.766,58301,FALSE,TRUE,TRUE
2070,211,72,72170,40900,34910,NA,O,4655,117,2,2,2,10,4,1,3,2,5,2,0,3,2,0,2,NA,2,2,7,NA,NA,NA,0,2202,2,2,2,NA,NA,NA,CHICAGO,60621,2993,0.020046775810223856,0.9542265285666556,0,0.008686936184430337,0.024390243902439025,14000,Chicago,0,0,1,0,0,0,HARVARD,ROBESON HS,6.873317191283292,20469,FALSE,FALSE,TRUE
2071,202,13,13170,136190,39330,NA,W,9834,64,NA,1,1,5,3,1,3,1,5,1,0,3,1,0,2,2,2,2,3,1,2,2,0,988,2,1,1,NA,NA,NA,TINLEY PARK,60477,3956,0.7997977755308392,0.053842264914054604,0.016177957532861477,0.11425682507583418,0.03185035389282103,75484,Tinley Park,0,0,1,0,0,0,SCHOOL DISTRICT C C  146,COMMUNITY HIGH SCHOOL  228,14.44,65216,FALSE,TRUE,TRUE
