"pid","assessed_value"
3853,209337.789466667
3854,290350.483257143
3855,649777.895
3856,246200.6358
3857,131827.941327778
3858,281175.271133333
3859,249660.534761905
3860,155050.057333333
3861,316760.14432381
3862,434490.471133333
3863,81568.6590095238
3864,447908.391752381
3865,369748.4728
3866,411250.0292
3867,186143.514133333
3868,315173.213
3869,155529.299466667
3870,488226.5254
3871,372940.7848
3872,235555.698333333
3873,99353.2200666667
3874,213136.444866667
3875,200870.9262
3876,198551.907866667
3877,659145.233733333
3878,128937.2076
3879,193492.854333333
3880,309166.107380952
3881,303079.769733333
3882,425036.9608
3883,685522.576956863
3884,231638.532666667
3885,89139.2832666667
3886,170194.913066667
3887,227986.375266667
3888,185230.210206349
3889,342355.189911111
3890,101814.3016
3891,423181.357990476
3892,236720.887104762
3893,205134.236555556
3894,80358.6635666667
3895,185617.143532977
3896,382468.299777778
3897,758903.534466667
3898,190959.507333333
3899,150779.278866667
3900,346991.416666667
3901,305960.594666667
3902,280329.500076191
3903,87101.0930888889
3904,172864.274180952
3905,68116.3464
3906,237084.142133333
3907,159329.665641026
3908,245837.9564
3909,250269.361866667
3910,370657.058
3911,288347.542333333
3912,194319.087380952
3913,260728.110133333
3914,376204.392244444
3915,283768.324133333
3916,293230.1184
3917,464108.299933333
3918,164585.280333333
3919,322265.616466667
3920,206812.793777778
3921,235291.249466667
3922,107938.791733333
3923,165135.551666667
3924,508633.682333333
3925,86621.8958
3926,396402.729
3927,140506.23833064
3928,328150.643266667
3929,672556.803533333
3930,303053.496533333
3931,380150.744203922
3932,317990.357463768
3933,265850.8912
3934,350029.405127273
3935,122206.5996
3936,397922.299866667
3937,229144.347133333
3938,132666.449866667
3939,235677.6196
3940,1186028.2434
3941,470589.745333333
3942,245183.227933333
3943,566946.694311111
3944,244951.741333333
3945,393488.280870085
3946,223915.967390476
3947,354350.980666667
3948,208928.789333333
3949,148530.192742857
3950,615200.546
3951,241475.959466667
3952,130004.0046
3953,504556.5528
3954,569131.459666667
3955,176285.578333333
3956,166967.867266667
3957,196297.007866667
3958,177241.036
3959,195245.482266667
3960,213029.2792
3961,137232.070209524
3962,964689.9014
3963,295358.1094
3964,307780.596952381
3965,244010.716933333
3966,214023.185888889
3967,122525.860111111
3968,124016.231133333
3969,116771.731666667
3970,363599.8368
3971,248799.5552
3972,391443.984733333
3973,155865.421333333
3974,315873.677733333
3975,484551.567266667
3976,332343.532266667
3977,194524.853933333
3978,213898.353866667
3979,311616.7242
3980,170369.777
3981,313932.126935948
3982,196707.0246
3983,229276.01
3984,273892.266866667
3985,189256.1502
3986,263974.458266667
3987,261678.540846154
3988,169587.9086
3989,141816.0892
3990,354343.3804
3991,166286.394666667
3992,297262.329180392
3993,379292.293866666
3994,605354.001333333
3995,70464.7104666667
3996,544400.500866667
3997,641455.993733333
3998,319129.802933333
3999,103547.070533333
4000,177290.485866667
4001,396851.6386
4002,210318.135606349
4003,288045.834
4004,809709.233733333
4005,100933.8438
4006,140132.442066667
4007,99992.9758
4008,218880.908733333
4009,267834.985333333
4010,188744.16
4011,1519819.57
4012,170571.782161905
4013,71614.8822666667
4014,124019.091238095
4015,393014.515470588
4016,165706.762390476
4017,165631.198552381
4018,139467.538327273
4019,248740.394933333
4020,342346.4276
4021,218808.2122
4022,301650.15768052
4023,358254.617666667
4024,423575.123733333
4025,242246.195666667
4026,164382.428266667
4027,536707.6854
4028,946040.452580952
4029,199510.700533333
4030,355918.665577778
4031,1218927.6488
4032,356505.113466667
4033,202710.338066667
4034,142392.361133333
4035,147056.717933333
4036,365015.9948
4037,197348.367593651
4038,139241.947860606
4039,525400.1496
4040,575252.092866667
4041,189566.977012146
4042,232177.361104762
4043,336654.421266667
4044,154813.431923809
4045,164687.573
4046,92087.9791003663
4047,343925.101212121
4048,184757.394933333
4049,579187.5008
4050,196819.188409524
4051,206790.4344
4052,260740.7464
4053,207639.135133333
4054,309091.121009756
4055,503244.152533333
4056,413486.303666667
4057,186443.667857143
4058,270436.7502
4059,373710.222666667
4060,1415878.39451429
4061,278346.037866667
4062,145755.242460606
4063,147746.705380952
4064,233624.890933333
4065,257180.140866667
4066,106075.816266667
4067,403668.152666667
4068,161705.419660606
4069,187737.353533333
4070,385130.355133333
4071,555356.250866667
4072,147743.2752
4073,182702.919066667
4074,196470.755266667
4075,359083.9034
4076,214044.452533333
4077,390038.0686
4078,2201103.1668
4079,197498.929369697
4080,332650.260466667
4081,143190.935460606
4082,243673.7456
4083,383214.288285714
4084,250179.3128
4085,175190.199333333
4086,427635.254333333
4087,386648.136066667
4088,222755.475666667
4089,187020.260666667
4090,253125.261333333
4091,226682.444333333
4092,407955.206666667
4093,213300.258066667
4094,170748.669104762
4095,113565.509631746
4096,165197.892466667
4097,224392.884266667
4098,241327.842133333
4099,133380.8212
4100,172237.199133333
4101,157652.7194
4102,274944.347666667
4103,142184.724666667
4104,82166.5331666667
4105,129052.4038
4106,228218.397142857
4107,869705.075866667
4108,397152.1656
4109,382114.417
4110,115613.50771282
4111,614498.909533333
4112,551183.642
4113,126387.614266667
4114,292789.924933333
4115,290780.166933333
4116,172729.125266667
4117,298954.175809524
4118,292938.779666667
4119,655197.319933334
4120,269049.274466667
4121,302787.436133333
4122,395664.2468
4123,170592.110352381
4124,186485.355466667
4125,426959.6184
4126,296084.205866667
4127,319527.752466667
4128,142654.819133333
4129,236340.603630769
4130,1569779.51634286
4131,277209.10932381
4132,287749.410733333
4133,130874.808933333
4134,99449.9473333333
4135,163620.561488889
4136,394393.255333333
4137,570280.263
4138,174527.5316
4139,340688.740066667
4140,127814.467466667
4141,143032.766666667
4142,668550.562666667
4143,192910.386333333
4144,535186.954666667
4145,278779.525533333
4146,274133.841533333
4147,245105.523098701
4148,2526302.491
4149,310662.796866667
4150,162710.884333333
4151,339592.420066667
4152,1215126.33752381
4153,234682.026266667
4154,198549.33732381
4155,318233.075666667
4156,126856.027066667
4157,423768.587666667
4158,183246.665866667
4159,186007.3354
4160,546827.727333333
4161,217901.703733333
4162,157175.243333333
4163,383240.628133333
4164,205957.360666667
4165,1578941.50728571
4166,186386.9184
4167,205235.480533333
4168,189963.542866667
4169,454250.228
4170,141843.7336
4171,394340.290111111
4172,255286.94572381
4173,312457.5966
4174,362742.4242
4175,174929.988
4176,200507.909321212
4177,248024.090733333
4178,739984.775733333
4179,277991.902790476
4180,454214.0242
4181,158025.022638095
4182,283245.294133333
4183,275162.363609524
4184,366105.1544
4185,504045.724266667
4186,860635.090333333
4187,318063.3276
4188,623273.585555555
4189,153728.649333333
4190,231526.432333333
4191,288591.106066667
4192,358852.781466667
4193,336166.330564103
4194,159294.14874632
4195,348722.554809524
4196,708248.412133333
4197,194203.430057143
4198,639845.530333333
4199,288365.0826
4200,399058.4216
4201,129114.683933333
4202,323093.777533333
4203,97219.0669333333
4204,430447.374933333
4205,526588.2012
4206,92131.5147301587
4207,298462.253733333
4208,264876.524266667
4209,558836.599266667
4210,192473.838660606
4211,1389394.6628
4212,122035.970906716
4213,509511.856666667
4214,118517.336133333
4215,324814.959828571
4216,224599.913933333
4217,84537.2600666667
4218,957110.069333334
4219,542189.616666667
4220,159809.134060606
4221,373428.635
4222,823851.552666666
4223,113827.867
4224,158991.161
4225,186677.655238095
4226,561358.523333334
4227,267910.7676
4228,266692.923266667
4229,246257.294533333
4230,93655.3440666667
4231,207750.216952381
4232,286084.466189744
4233,320354.6008
4234,250945.7686
4235,422456.194088889
4236,237692.18092381
4237,455157.51392381
4238,259099.102485714
4239,190574.0136
4240,780601.803133333
4241,747129.976233333
4242,305309.735
4243,119015.929949495
4244,241035.992866667
4245,236985.939466667
4246,238172.770841026
4247,255518.193225397
4248,258081.118
4249,142805.141933333
4250,420819.912866667
4251,193049.704266667
4252,189289.1234
4253,117765.019466667
4254,286572.659266667
4255,680671.341
4256,108754.648590476
4257,585002.434333334
4258,228669.691933333
4259,121331.933733333
4260,218009.650961905
4261,651967.310933333
4262,210536.731533333
4263,261602.9708
4264,215695.171333333
4265,179124.346787879
4266,621286.475533333
4267,252544.203331313
4268,162962.880266667
4269,318687.904666667
4270,254991.717809524
4271,180083.053254902
4272,149242.201866667
4273,95924.6732
4274,511048.880609524
4275,792145.9504
4276,393753.898288889
4277,177718.129844444
4278,326504.905057143
4279,436875.337333333
4280,175552.880933333
4281,246054.364733333
4282,273468.5016
4283,330326.971266667
4284,707606.091333333
4285,284238.212266667
4286,172398.9836
4287,164767.773333333
4288,144181.1844
4289,155227.081466667
4290,141594.2782
4291,136543.359266667
4292,199587.0296
4293,132878.108666667
4294,230225.6128
4295,333940.954133333
4296,322353.825533333
4297,283091.104038095
4298,1361094.234
4299,181723.4404
4300,155171.219955556
4301,258181.27447619
4302,357651.5636
4303,176448.002361905
4304,334659.645930435
4305,389051.5916
4306,644139.932266667
4307,106463.9944
4308,166359.771333333
4309,108158.834608081
4310,252695.927466667
4311,937023.157666667
4312,113295.9888
4313,173868.353066667
4314,702459.1596
4315,139022.232219048
4316,238643.5556
4317,63338.0894
4318,268108.227733333
4319,630147.8384
4320,464671.271866667
4321,205433.512066667
4322,830843.613352381
4323,103351.554036364
4324,184741.549133333
4325,183492.678019048
4326,253751.788
4327,893169.091390476
4328,196561.431688889
4329,342218.7846
4330,189319.087380952
4331,261526.812641026
4332,345719.319133333
4333,203584.262933333
4334,233458.861666667
4335,113636.464933333
4336,269421.1932
4337,912303.754266667
4338,101432.0338
4339,580669.273066667
4340,1639993.59946667
4341,551062.532
4342,96588.5169835749
4343,231245.708333333
4344,431510.662066667
4345,188754.802790476
4346,404913.863866667
4347,342308.807666667
4348,833779.002133333
4349,220943.889466667
4350,233988.430933333
4351,559034.947866667
4352,598171.110133333
4353,264117.322860606
4354,603779.763555556
4355,250148.608
4356,264429.787666667
4357,175588.900107576
4358,148698.750133333
4359,92309.5039333333
4360,186179.212533333
4361,459899.417333333
4362,683765.564723809
4363,125277.007390476
4364,112716.341466667
4365,288919.866133333
4366,895793.4598
4367,781779.775933333
4368,165213.821
4369,318776.0004
4370,129738.8744
4371,274321.905666667
4372,486077.440266667
4373,291112.613533333
4374,264835.101133333
4375,301829.7692
4376,305389.227666666
4377,376405.482
4378,212940.861933333
4379,195853.284485714
4380,197526.537214035
4381,238362.1262
4382,189233.275666667
4383,249517.451533333
4384,255389.329533333
4385,810773.819994872
4386,203221.176333333
4387,290511.987419048
4388,417868.786933333
4389,97434.578
4390,185093.162
4391,198864.913161905
4392,415584.1682
4393,118609.808438095
4394,658708.953266667
4395,323655.014
4396,199502.208409524
4397,351922.628666667
4398,691689.035933333
4399,401817.708730159
4400,240659.743180952
4401,361796.188311111
4402,253626.954466667
4403,183861.778530736
4404,98309.5461824561
4405,172624.178649012
4406,349875.630533333
4407,279734.536952381
4408,362627.568
4409,433150.9044
4410,124832.274533333
4411,97967.2092190476
4412,160180.610733333
4413,491368.625333333
4414,668505.444666667
4415,101923.169733333
4416,385632.083266667
4417,114183.457533333
4418,177559.937
4419,188315.830098413
4420,145872.941295238
4421,231666.097644444
4422,195157.604533333
4423,227987.251133333
4424,817911.360533333
4425,389424.060133333
4426,457940.920133333
4427,366410.080630769
4428,188128.639
4429,336675.3552
4430,619911.396933333
4431,114496.031447619
4432,229461.542177778
4433,290718.797733333
4434,195243.2314
4435,165369.254666667
4436,1006076.2808
4437,454066.4862
4438,236687.603171429
4439,182122.362333333
4440,326796.041666667
4441,293213.2922
4442,153060.2832
4443,496477.822266667
4444,237680.7388
4445,306255.279
4446,136367.9422
4447,166843.887580952
4448,292494.1384
4449,326501.2542
4450,249191.395466667
4451,161934.421393939
4452,287844.704266667
4453,233187.746733333
4454,210045.353333333
4455,246438.522297436
4456,117218.392419048
4457,598363.7732
4458,329105.661333333
4459,357841.0624
4460,366446.711
4461,208290.570238095
4462,98202.9742666667
4463,378574.142447619
4464,78980.8589857143
4465,134960.998533333
4466,271777.378
4467,176166.991
4468,169947.907733333
4469,393531.530333333
4470,377454.698780952
4471,127240.924133333
4472,247380.284895238
4473,177134.8687
4474,197655.410733333
4475,226519.202333333
4476,684732.537266667
4477,253185.862266667
4478,424129.523466667
4479,243194.753866667
4480,299208.087819048
4481,485542.621
4482,421123.184333333
4483,315898.50392381
4484,389653.5262
4485,183252.8964
4486,218254.410133333
4487,216815.207333333
4488,323176.6604
4489,186717.888733333
4490,422634.626933333
4491,727471.417466667
4492,144743.51747619
4493,201444.812266667
4494,155532.4818
4495,285328.380533333
